,status,cpc,date,ts_clicks,tr_clicks,tr_conversions,impressions,lp_clicks,cost,tr_revenue,TR.NET,TR.ROI,LP.CTR,CTR,Status_Algo,Reason,Coeff_Performance,Bid_suggestion,EPC
22668,RUNNING,NA,11/12/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22669,RUNNING,NA,11/12/2019,0,0,0,6,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22670,RUNNING,NA,11/12/2019,0,0,0,40,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22671,RUNNING,NA,11/12/2019,0,0,0,23,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22672,RUNNING,NA,11/12/2019,0,0,0,22,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22673,RUNNING,NA,11/12/2019,0,0,0,26,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22674,RUNNING,NA,11/12/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22675,RUNNING,NA,11/12/2019,0,0,0,41,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22676,RUNNING,NA,11/12/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22677,RUNNING,NA,11/12/2019,0,0,0,8,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22678,RUNNING,NA,11/12/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22679,RUNNING,NA,11/12/2019,0,0,0,4,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22680,RUNNING,NA,11/12/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22681,RUNNING,NA,11/12/2019,0,0,0,35,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22682,RUNNING,NA,11/12/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22683,RUNNING,NA,11/12/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22684,RUNNING,NA,11/12/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22685,RUNNING,NA,11/12/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22686,RUNNING,NA,11/12/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22687,RUNNING,0.245,11/15/2019,0,0,0,16,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22688,RUNNING,NA,11/20/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22689,RUNNING,0.42,11/15/2019,0,0,0,10,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22690,RUNNING,0.151,11/11/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22691,RUNNING,0.151,11/11/2019,0,0,0,24,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22692,RUNNING,0.1,11/13/2019,1,0,0,0,0,0,0,0,0,0,1,RUNNING,NED,1,No Sugg,0
22693,RUNNING,0.01,11/13/2019,0,0,0,76,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22694,RUNNING,0.1,11/13/2019,1,0,0,0,0,0,0,0,0,0,1,RUNNING,NED,1,No Sugg,0
22695,RUNNING,0.1,11/13/2019,2,0,0,0,0,0,0,0,0,0,2,RUNNING,NED,1,No Sugg,0
22696,RUNNING,0.1,11/13/2019,1,0,0,0,0,0,0,0,0,0,1,RUNNING,NED,1,No Sugg,0
22697,RUNNING,0.1,11/13/2019,1,0,0,0,0,0,0,0,0,0,1,RUNNING,NED,1,No Sugg,0
22698,RUNNING,0.151,11/11/2019,0,0,0,24,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22699,RUNNING,0.151,11/11/2019,0,0,0,18,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22700,RUNNING,NA,11/20/2019,0,0,0,23,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22701,RUNNING,0.06,11/18/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22702,RUNNING,0.047,11/19/2019,0,0,0,38,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22703,RUNNING,NA,11/20/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22704,RUNNING,NA,11/20/2019,0,0,0,9,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22705,RUNNING,0.1,11/24/2019,0,0,0,344,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22706,RUNNING,0.01,11/13/2019,0,0,0,27,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22707,RUNNING,0.02,11/15/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22708,RUNNING,0.01,11/13/2019,0,0,0,21,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22709,RUNNING,0.02,11/15/2019,0,0,0,17,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22710,RUNNING,0.047,11/19/2019,0,0,0,172,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22711,RUNNING,NA,11/20/2019,0,0,0,793,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22712,RUNNING,NA,11/20/2019,0,0,0,9,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22713,RUNNING,5.2,11/13/2019,0,1,0,0,1,0,0,0,0,1,0,RUNNING,NED,1,No Sugg,0
22714,RUNNING,0.047,11/19/2019,0,0,0,144,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22715,RUNNING,0.08,11/15/2019,0,0,0,47,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22716,RUNNING,0.01,11/13/2019,0,0,0,26,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22717,RUNNING,0.047,11/19/2019,0,0,0,63,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22718,RUNNING,0.009,11/13/2019,0,0,0,32,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22719,RUNNING,0.151,11/11/2019,0,0,0,56,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22720,RUNNING,NA,11/20/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22721,RUNNING,0.024,11/14/2019,0,0,0,198,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22722,RUNNING,NA,11/20/2019,0,0,0,101,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22723,RUNNING,0.05,11/13/2019,0,0,0,54,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22724,RUNNING,NA,11/20/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22725,RUNNING,0.05,11/13/2019,0,0,0,81,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22726,RUNNING,0.07,11/13/2019,0,0,0,39,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22727,RUNNING,0.005,11/13/2019,0,0,0,41,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22728,RUNNING,0.01,11/14/2019,0,0,0,988,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22729,RUNNING,0.01,11/14/2019,0,0,0,33,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22730,RUNNING,0.151,11/15/2019,0,0,0,10,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22731,RUNNING,0.047,11/19/2019,0,0,0,92,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22732,RUNNING,0.07,11/13/2019,0,0,0,46,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22733,RUNNING,0.151,11/15/2019,0,0,0,19,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22734,RUNNING,0.01,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22735,RUNNING,0.03,11/13/2019,0,0,0,44,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22736,RUNNING,0.01,11/13/2019,0,0,0,96,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22737,RUNNING,0.015,11/13/2019,0,0,0,31,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22738,RUNNING,0.01,11/13/2019,0,0,0,33,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22739,RUNNING,0.024,11/14/2019,0,0,0,36,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22740,RUNNING,0.02,11/13/2019,0,0,0,85,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22741,RUNNING,0.024,11/14/2019,0,0,0,41,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22742,RUNNING,NA,11/13/2019,0,1,0,0,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22743,RUNNING,NA,11/20/2019,0,0,0,52,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22744,RUNNING,NA,11/18/2019,0,0,0,98,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22745,RUNNING,NA,11/18/2019,0,0,0,24,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22746,RUNNING,0.01,11/13/2019,0,0,0,26,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22747,RUNNING,NA,11/20/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22748,RUNNING,0.01,11/13/2019,0,0,0,54,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22749,RUNNING,0.01,11/22/2019,0,0,0,27,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22750,RUNNING,NA,11/20/2019,0,0,0,22,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22751,RUNNING,0.01,11/13/2019,0,0,0,32,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22752,RUNNING,NA,11/18/2019,0,0,0,111,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22753,RUNNING,0.01,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22754,RUNNING,0.01,11/13/2019,0,0,0,21,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22755,RUNNING,0.151,11/11/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22756,RUNNING,0.01,11/13/2019,0,0,0,18,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22757,PAUSED,0.34,11/20/2019,0,0,0,304,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22758,RUNNING,0.05,11/13/2019,0,0,0,17,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22759,RUNNING,0.01,11/22/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22760,RUNNING,0.07,11/20/2019,0,1,0,0,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22761,RUNNING,0.72,11/11/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22762,RUNNING,0.05,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22763,RUNNING,0.72,11/11/2019,0,0,0,82,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22764,RUNNING,NA,11/20/2019,0,0,0,9,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22765,RUNNING,0.05,11/13/2019,0,0,0,18,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22766,RUNNING,0.005,11/24/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22767,RUNNING,0.151,11/11/2019,0,0,0,54,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22768,RUNNING,0.005,11/24/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22769,RUNNING,0.05,11/13/2019,0,0,0,17,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22770,RUNNING,0.09,11/15/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22771,RUNNING,NA,11/20/2019,0,0,0,46,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22772,RUNNING,0.016,11/14/2019,0,0,0,71,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22773,RUNNING,0.01,11/13/2019,0,0,0,50,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22774,RUNNING,0.016,11/14/2019,0,0,0,213,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22775,RUNNING,0.331,11/15/2019,0,0,0,119,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22776,RUNNING,0.01,11/13/2019,0,0,0,42,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22777,RUNNING,NA,11/20/2019,0,0,0,50,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22778,RUNNING,NA,11/20/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22779,RUNNING,0.01,11/13/2019,0,0,0,46,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22780,RUNNING,0.001,11/13/2019,0,0,0,22,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22781,RUNNING,NA,11/20/2019,0,0,0,19,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22782,RUNNING,0.001,11/13/2019,0,0,0,26,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22783,RUNNING,0.001,11/13/2019,0,0,0,29,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22784,RUNNING,0.72,11/11/2019,0,0,0,41,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22785,RUNNING,0.01,11/13/2019,0,0,0,29,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22786,RUNNING,0.001,11/13/2019,0,0,0,42,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22787,RUNNING,0.01,11/24/2019,0,0,0,109,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22788,RUNNING,NA,11/20/2019,0,0,0,121,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22789,RUNNING,0.01,11/13/2019,0,0,0,58,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22790,RUNNING,0.01,11/13/2019,0,0,0,543,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22791,RUNNING,0.001,11/13/2019,0,0,0,55,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22792,RUNNING,0.002,11/13/2019,0,0,0,31,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22793,RUNNING,0.32,11/15/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22794,RUNNING,NA,11/20/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22795,RUNNING,0.002,11/13/2019,0,0,0,51,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22796,RUNNING,0.024,11/14/2019,0,0,0,37,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22797,RUNNING,0.002,11/13/2019,0,0,0,42,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22798,RUNNING,0.002,11/13/2019,0,0,0,486,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22799,RUNNING,0.001,11/13/2019,0,0,0,36,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22800,RUNNING,0.15,11/24/2019,0,0,0,50,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22801,RUNNING,0.01,11/13/2019,0,0,0,21,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22802,RUNNING,0.002,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22803,RUNNING,NA,11/20/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22804,RUNNING,NA,11/20/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22805,RUNNING,0.151,11/11/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22806,RUNNING,0.001,11/13/2019,0,0,0,94,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22807,RUNNING,0.151,11/11/2019,0,0,0,17,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22808,RUNNING,0.001,11/13/2019,0,0,0,40,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22809,RUNNING,0.01,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22810,RUNNING,0.043,11/19/2019,0,0,0,50,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22811,RUNNING,0.01,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22812,RUNNING,NA,11/20/2019,0,0,0,5,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22813,RUNNING,0.38,11/15/2019,0,0,0,16,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22814,RUNNING,0.001,11/13/2019,0,0,0,192,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22815,RUNNING,NA,11/20/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22816,RUNNING,NA,11/20/2019,0,0,0,40,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22817,RUNNING,0.01,11/13/2019,0,0,0,27,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22818,RUNNING,0.001,11/13/2019,0,0,0,22,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22819,RUNNING,0.002,11/17/2019,0,0,0,223,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22820,RUNNING,NA,11/20/2019,0,0,0,17,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22821,RUNNING,NA,11/20/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22822,RUNNING,0.32,11/11/2019,0,8,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22823,RUNNING,0.01,11/13/2019,0,0,0,20,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22824,RUNNING,0.01,11/13/2019,0,0,0,23,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22825,RUNNING,0.01,11/13/2019,0,0,0,20,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22826,RUNNING,NA,11/20/2019,0,0,0,24,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22827,RUNNING,0.002,11/13/2019,0,0,0,49,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22828,RUNNING,0.001,11/13/2019,0,0,0,37,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22829,RUNNING,NA,11/20/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22830,RUNNING,NA,11/20/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22831,RUNNING,NA,11/20/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22832,RUNNING,0.72,11/11/2019,0,0,0,29,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22833,RUNNING,0.001,11/13/2019,0,2,0,163,2,0,0,0,0,1,0,RUNNING,NED,1,No Sugg,0
22834,RUNNING,0.001,11/13/2019,0,0,0,46,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22835,RUNNING,0.001,11/13/2019,0,0,0,68,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22836,RUNNING,0.016,11/14/2019,0,0,0,89,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22837,RUNNING,0.001,11/13/2019,0,0,0,511,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22838,RUNNING,0.151,11/11/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22839,RUNNING,0.151,11/11/2019,0,0,0,88,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22840,RUNNING,0.001,11/13/2019,0,0,0,34,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22841,RUNNING,0.01,11/22/2019,0,0,0,31,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22842,RUNNING,0.001,11/13/2019,0,0,0,26,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22843,RUNNING,0.001,11/13/2019,0,0,0,61,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22844,RUNNING,0.001,11/13/2019,0,0,0,83,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22845,RUNNING,0.001,11/13/2019,0,0,0,40,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22846,PAUSED,0.001,11/13/2019,0,0,0,129,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22847,RUNNING,NA,11/20/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22848,RUNNING,0.195,11/15/2019,0,0,0,206,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22849,RUNNING,NA,11/20/2019,0,0,0,4,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22850,RUNNING,0.02,11/13/2019,0,0,0,64,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22851,RUNNING,0.001,11/13/2019,0,0,0,40,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22852,RUNNING,0.22,11/15/2019,0,0,0,10,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22853,RUNNING,0.07,11/13/2019,0,0,0,26,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22854,RUNNING,NA,11/20/2019,0,0,0,5,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22855,RUNNING,0.025,11/11/2019,0,0,0,53,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22856,RUNNING,0.021,11/14/2019,0,0,0,150,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22857,RUNNING,0.07,11/13/2019,0,3,0,152,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22858,RUNNING,0.025,11/15/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22859,RUNNING,NA,11/20/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22860,RUNNING,NA,11/20/2019,0,0,0,18,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22861,RUNNING,0.01,11/13/2019,0,0,0,36,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22862,RUNNING,0.01,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22863,RUNNING,NA,11/20/2019,0,0,0,5,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22864,RUNNING,0.01,11/17/2019,0,0,0,301,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22865,RUNNING,0.01,11/13/2019,0,0,0,10,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22866,RUNNING,0.035,11/15/2019,0,1,0,10,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22867,RUNNING,0.06,11/13/2019,0,0,0,116,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22868,RUNNING,0.33,11/15/2019,0,0,0,24,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22869,RUNNING,0.07,11/13/2019,0,0,0,179,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22870,RUNNING,NA,11/20/2019,0,0,0,4,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22871,RUNNING,NA,11/20/2019,0,0,0,20,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22872,RUNNING,0.06,11/13/2019,0,0,0,75,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22873,RUNNING,0.08,11/15/2019,0,0,0,10,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22874,RUNNING,0.015,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22875,RUNNING,NA,11/20/2019,0,0,0,4,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22876,RUNNING,NA,11/20/2019,0,0,0,4,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22877,RUNNING,NA,11/20/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22878,RUNNING,NA,11/20/2019,0,0,0,27,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22879,RUNNING,0.04,11/13/2019,0,0,0,156,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22880,RUNNING,NA,11/20/2019,0,0,0,43,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22881,RUNNING,0.01,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22882,RUNNING,0.04,11/13/2019,0,0,0,91,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22883,RUNNING,NA,11/20/2019,0,0,0,10,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22884,RUNNING,NA,11/20/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22885,RUNNING,0.08,11/15/2019,0,0,0,23,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22886,RUNNING,0.01,11/13/2019,0,0,0,17,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22887,RUNNING,0.01,11/13/2019,0,0,0,72,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22888,RUNNING,0.05,11/13/2019,0,0,0,73,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22889,RUNNING,NA,11/20/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22890,RUNNING,0.01,11/13/2019,0,0,0,235,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22891,RUNNING,0.05,11/13/2019,0,0,0,288,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22892,RUNNING,0.02,11/15/2019,0,0,0,16,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22893,RUNNING,0.05,11/13/2019,0,2,0,678,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22894,RUNNING,NA,11/20/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
22895,RUNNING,0.01,11/13/2019,0,0,0,17,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
